date,action,Q_lstm,dQ_xgb,Q_system,leg1_epistemic,leg2_aleatoric,leg3_threshold_safeguard,uale_t,w_t,Q_lo,Q_hi,alpha_t
2008-12-17,model,8.02989,-4.6990004,8.02989,False,False,False,137.1661463381793,0.06402772,0.0,100.16163486693117,0.0965
2008-12-18,model,8.082698,-5.4805026,8.082698,False,False,False,137.1661463381793,0.07252006,0.0,112.43437172104765,0.0965
2008-12-19,model,14.97101,-8.432272,14.97101,False,False,False,137.1661463381793,0.07104086,0.0,117.19421251005272,0.0965
2008-12-20,model,13.0685835,-6.8695736,13.0685835,False,False,False,137.1661463381793,0.07106655,0.0,115.32874903907692,0.0965
2008-12-21,model,12.842527,-6.8695736,12.842527,False,False,False,137.1661463381793,0.072546385,0.0,117.23207849124782,0.0965
2008-12-22,model,12.002991,-6.8695736,12.002991,False,False,False,137.1661463381793,0.07355697,0.0,117.84670291019454,0.0965
2008-12-23,model,11.338781,-6.8695736,11.338781,False,False,False,137.1661463381793,0.0744244,0.0,118.43066852610477,0.0965
2008-12-24,model,10.666061,-6.8695736,10.666061,False,False,False,137.1661463381793,0.07491272,0.0,118.46061320766161,0.0965
2008-12-25,model,10.13932,-6.259656,10.13932,False,False,False,137.1661463381793,0.07342107,0.0,115.78748353432341,0.0965
2008-12-26,model,9.679738,-6.259656,9.679738,False,False,False,137.1661463381793,0.07041086,0.0,110.99640659165986,0.0965
2008-12-27,model,9.195335,-6.958935,9.195335,False,False,False,137.1661463381793,0.0670453,0.0,105.66917990063574,0.0965
2008-12-28,model,8.699567,-6.958935,8.699567,False,False,False,137.1661463381793,0.06345086,0.0,100.00124477328316,0.0965
2008-12-29,model,8.2051115,-5.7328916,8.2051115,False,False,False,137.1661463381793,0.059878156,0.0,94.36590048444647,0.0965
2008-12-30,model,7.7277007,-4.9607177,7.7277007,False,False,False,137.1661463381793,0.056764,0.0,89.40742161130417,0.0965
2008-12-31,model,7.32599,-4.9607177,7.32599,False,False,False,137.1661463381793,0.05412168,0.0,85.20358397314547,0.0965
2009-01-01,model,6.919226,-4.9607177,6.919226,False,False,False,137.1661463381793,0.051717903,0.0,80.56717179157496,0.097
2009-01-02,model,6.5184813,-4.0261884,6.5184813,False,False,False,137.1661463381793,0.049321476,0.0,76.01297340003812,0.0975
2009-01-03,model,6.105031,-4.0261884,6.105031,False,False,False,137.1661463381793,0.046730906,0.0,71.66936396285045,0.098
2009-01-04,model,5.678305,-4.7254677,5.678305,False,False,False,137.1661463381793,0.04396765,0.0,66.22723063294629,0.0985
2009-01-05,model,5.2461977,-4.4301925,5.2461977,False,False,False,137.1661463381793,0.041128654,0.0,60.7266702918995,0.099
2009-01-06,model,4.8224306,-4.0374737,4.8224306,False,False,False,137.1661463381793,0.03835077,0.0,56.24818425114286,0.0995
2009-01-07,model,4.415614,-4.0374737,4.415614,False,False,False,137.1661463381793,0.035722435,0.0,52.091552851505725,0.1
2009-01-08,model,4.02034,-3.7608829,4.02034,False,False,False,137.1661463381793,0.033283357,0.0,48.229205988631215,0.1005
2009-01-09,model,3.6515427,-3.5961,3.6515427,False,False,False,137.1661463381793,0.031064486,0.0,44.638238573273846,0.101
2009-01-10,model,3.3413315,-3.7608829,3.3413315,False,False,False,137.1661463381793,0.0284906,0.0,40.64112907587561,0.1015
2009-01-11,model,3.0564942,-3.7608829,3.0564942,False,False,False,137.1661463381793,0.025818454,0.0,36.81021501728504,0.10200000000000001
2009-01-12,model,2.762207,-3.7608829,2.762207,False,False,False,137.1661463381793,0.023362204,0.0,33.19972044249968,0.10250000000000001
2009-01-13,model,2.4384048,-3.7608829,2.4384048,False,False,False,137.1661463381793,0.021303127,0.0,30.101860264349895,0.10300000000000001
2009-01-14,model,2.1443298,-3.7608829,2.1443298,False,False,False,137.1661463381793,0.020084199,0.0,27.962973548815594,0.10350000000000001
2009-01-15,model,3.3249574,-3.7608829,3.3249574,False,False,False,137.1661463381793,0.030031148,0.0,41.77138747888316,0.10400000000000001
2009-01-16,model,2.974608,-3.7608829,2.974608,False,False,False,137.1661463381793,0.025607536,0.0,35.43330213116502,0.10450000000000001
2009-01-17,defer,1.6615403,-3.7608829,0.0,True,False,False,0.9072642819894969,0.01839091,0.0,24.79459543792967,0.10500000000000001
2009-01-18,defer,1.5274109,-3.7608829,0.0,True,False,False,0.9072642819894969,0.018323084,0.0,24.492367116756995,0.10550000000000001
2009-01-19,defer,1.479779,-3.7608829,0.0,True,False,False,0.9072642819894969,0.017779192,0.0,23.635075969269447,0.10600000000000001
2009-01-20,defer,1.4390274,-3.7608829,0.0,True,False,False,0.9072642819894969,0.017364213,0.0,22.92188234373339,0.10650000000000001
2009-01-21,defer,1.4046357,-3.7608829,0.0,True,False,False,0.9072642819894969,0.017063394,0.0,22.405660045290016,0.10700000000000001
2009-01-22,defer,1.3605149,-3.7608829,0.0,True,False,False,0.9072642819894969,0.016683694,0.0,21.782027928287874,0.10750000000000001
2009-01-23,defer,1.5130126,-3.7608829,0.0,False,False,False,0.9072642819894969,0.013463635,0.0,17.932447376852455,0.10800000000000001
2009-01-24,defer,4.0259504,-3.7608829,0.26506758,False,False,False,137.1661463381793,0.029274711,0.0,39.50448865744069,0.10850000000000001
2009-01-25,model,3.5254548,-3.1273088,3.5254548,False,False,False,137.1661463381793,0.028695306,0.0,38.12377936466717,0.10900000000000001
2009-01-26,model,3.825032,-3.7608829,3.825032,False,False,False,137.1661463381793,0.03197017,0.0,42.32194482693874,0.10950000000000001
2009-01-27,model,3.893889,-3.7608829,3.893889,False,False,False,137.1661463381793,0.03365048,0.0,44.076817045422345,0.11000000000000001
2009-01-28,model,3.9737809,-3.7608829,3.9737809,False,False,False,137.1661463381793,0.035092805,0.0,45.41260869309343,0.11050000000000001
2009-01-29,model,4.0223894,-3.7608829,4.0223894,False,False,False,137.1661463381793,0.036227025,0.0,46.16033161267492,0.11100000000000002
2009-01-30,model,4.0834093,-3.6437848,4.0834093,False,False,False,137.1661463381793,0.03754711,0.0,47.26899051396727,0.11150000000000002
2009-01-31,model,4.1949005,-3.7608829,4.1949005,False,False,False,137.1661463381793,0.039686237,0.0,49.696352180535,0.11200000000000002
2009-02-01,model,4.3576765,-4.0374737,4.3576765,False,False,False,137.1661463381793,0.042671714,0.0,52.95279958836381,0.11250000000000002
2009-02-02,model,4.2378416,-3.7608829,4.2378416,False,False,False,137.1661463381793,0.04095717,0.0,50.5227529713278,0.11300000000000002
2009-02-03,model,4.1256533,-3.7608829,4.1256533,False,False,False,137.1661463381793,0.039271213,0.0,47.52880880510357,0.11350000000000002
2009-02-04,model,4.223836,-3.7608829,4.223836,False,False,False,137.1661463381793,0.041073967,0.0,49.507921603704446,0.11400000000000002
2009-02-05,model,4.3990555,-4.0374737,4.3990555,False,False,False,137.1661463381793,0.044236027,0.0,53.02136081444842,0.11450000000000002
2009-02-06,model,4.1770144,-3.7608829,4.1770144,False,False,False,137.1661463381793,0.04111127,0.0,49.303061965278715,0.11500000000000002
2009-02-07,model,4.4599,-4.0374737,4.4599,False,False,False,137.1661463381793,0.04633106,0.0,55.14859944648806,0.11550000000000002
2009-02-08,model,4.556543,-4.098429,4.556543,False,False,False,137.1661463381793,0.048437037,0.0,57.3763439627236,0.11600000000000002
2009-02-09,model,4.3722916,-4.0374737,4.3722916,False,False,False,137.1661463381793,0.04547836,0.0,53.67411204389903,0.11650000000000002
2009-02-10,model,4.27892,-4.0374737,4.27892,False,False,False,137.1661463381793,0.043854713,0.0,51.65915835067044,0.11700000000000002
2009-02-11,model,4.287622,-4.0374737,4.287622,False,False,False,137.1661463381793,0.043996084,0.0,51.59106310104317,0.11750000000000002
2009-02-12,model,4.2458205,-4.0374737,4.2458205,False,False,False,137.1661463381793,0.0431789,0.0,50.51336316138105,0.11800000000000002
2009-02-13,model,4.054225,-3.7608829,4.054225,False,False,False,137.1661463381793,0.039848957,0.0,46.59842056881833,0.11850000000000002
2009-02-14,model,3.7445207,-3.7608829,3.7445207,False,False,False,137.1661463381793,0.03450943,0.0,40.4884776474518,0.11900000000000002
2009-02-15,model,3.3470626,-3.7608829,3.3470626,False,False,False,137.1661463381793,0.028139498,0.0,33.20296953894761,0.11950000000000002
2009-02-16,model,2.9024765,-3.6761467,2.9024765,False,False,False,137.1661463381793,0.022153698,0.0,26.168390196661175,0.12000000000000002
2009-02-17,model,2.4561737,-3.8218384,2.4561737,False,False,False,137.1661463381793,0.018231366,0.0,21.142724433201472,0.12050000000000002
2009-02-18,model,2.1753707,-3.7608829,2.1753707,False,False,False,137.1661463381793,0.017380597,0.0,19.878203551453968,0.12100000000000002
2009-02-19,model,2.1251082,-3.7608829,2.1251082,False,False,False,137.1661463381793,0.01713549,0.0,19.528199330632592,0.12150000000000002
2009-02-20,model,2.1505737,-3.7608829,2.1505737,False,False,False,137.1661463381793,0.016859982,0.0,19.23562275054232,0.12200000000000003
2009-02-21,model,2.1727767,-3.7608829,2.1727767,False,False,False,137.1661463381793,0.016702477,0.0,19.03023148765993,0.12250000000000003
2009-02-22,model,1.7399689,-3.7608829,1.7399689,False,False,False,137.1661463381793,0.015923062,0.0,17.799125264143072,0.12300000000000003
2009-02-23,model,4.335954,-4.0374737,4.335954,False,False,False,137.1661463381793,0.018201213,0.0,22.578307882505037,0.12350000000000003
2009-02-24,model,3.583896,-3.7608829,3.583896,False,False,False,137.1661463381793,0.017080434,0.0,20.5547178960987,0.12400000000000003
2009-02-25,model,3.5091872,-3.7608829,3.5091872,False,False,False,137.1661463381793,0.01802153,0.0,21.381025574354442,0.12450000000000003
2009-02-26,model,3.249466,-3.7608829,3.249466,False,False,False,137.1661463381793,0.01845105,0.0,21.48961234607089,0.12500000000000003
2009-02-27,model,2.898703,-3.7608829,2.898703,False,False,False,137.1661463381793,0.017825855,0.0,20.472409347663277,0.12550000000000003
2009-02-28,model,2.7607727,-3.7608829,2.7607727,False,False,False,137.1661463381793,0.017390616,0.0,19.84708272185803,0.12600000000000003
2009-03-01,model,2.6152787,-3.031249,2.6152787,False,False,False,137.1661463381793,0.01702767,0.0,19.21412167821289,0.12650000000000003
2009-03-02,model,1.9633224,-3.031249,1.9633224,False,False,False,137.1661463381793,0.016142646,0.0,17.616929328401472,0.12700000000000003
2009-03-03,model,2.378624,-3.031249,2.378624,False,False,False,137.1661463381793,0.02007027,0.0,21.81646881208198,0.12750000000000003
2009-03-04,model,5.0699844,-3.30784,5.0699844,False,False,False,137.1661463381793,0.017181907,0.0,21.642632712310714,0.12800000000000003
2009-03-05,model,4.522916,-3.30784,4.522916,False,False,False,137.1661463381793,0.017628195,0.0,21.514529008545797,0.12850000000000003
2009-03-06,model,4.084775,-3.031249,4.084775,False,False,False,137.1661463381793,0.019834682,0.0,23.16635926420658,0.12900000000000003
2009-03-07,model,3.6346695,-3.031249,3.6346695,False,False,False,137.1661463381793,0.021695843,0.0,24.48483271952347,0.12950000000000003
2009-03-08,model,3.3379197,-3.031249,3.3379197,False,False,False,137.1661463381793,0.021044096,0.0,23.480280515682836,0.13000000000000003
2009-03-09,model,3.0314574,-3.031249,3.0314574,False,False,False,137.1661463381793,0.019748574,0.0,21.847417528525423,0.13050000000000003
2009-03-10,model,2.872046,-3.031249,2.872046,False,False,False,137.1661463381793,0.02061215,0.0,22.47223770891111,0.13100000000000003
2009-03-11,model,2.6351395,-3.031249,2.6351395,False,False,False,137.1661463381793,0.020527074,0.0,21.955379626339724,0.13150000000000003
2009-03-12,model,2.4697251,-3.031249,2.4697251,False,False,False,137.1661463381793,0.020591956,0.0,21.75125119911813,0.13200000000000003
2009-03-13,model,2.2296264,-3.031249,2.2296264,False,False,False,137.1661463381793,0.020436902,0.0,21.31045308817448,0.13250000000000003
2009-03-14,model,1.9751282,-3.031249,1.9751282,False,False,False,137.1661463381793,0.020182814,0.0,20.786623702257362,0.13300000000000003
2009-03-15,model,1.7169113,-3.031249,1.7169113,False,False,False,137.1661463381793,0.019664109,0.0,20.023235298527254,0.13350000000000004
2009-03-16,defer,1.6135849,-3.031249,0.0,True,False,False,0.9072642819894969,0.019217048,0.0,19.441625739098164,0.13400000000000004
2009-03-17,defer,1.4968033,-3.031249,0.0,True,False,False,0.9072642819894969,0.017958766,0.0,18.12661353587182,0.13450000000000004
2009-03-18,defer,1.3908218,-3.5657458,0.0,True,False,False,0.9072642819894969,0.016731717,0.0,16.72591636454419,0.13500000000000004
2009-03-19,model,1.3382431,-2.33197,1.3382431,False,False,False,0.9072642819894969,0.016106984,0.0,15.994981545580742,0.13550000000000004
2009-03-20,model,1.2890533,-2.9465132,1.2890533,False,False,False,0.9072642819894969,0.01551564,0.0,15.399593876174817,0.13600000000000004
2009-03-21,model,1.3051071,-3.031249,1.3051071,False,False,False,0.9072642819894969,0.014489646,0.0,14.409955212243903,0.13650000000000004
2009-03-22,model,1.1781266,-3.031249,1.1781266,False,False,False,0.9072642819894969,0.01421069,0.0,14.026330083488189,0.13700000000000004
2009-03-23,model,1.0882324,-3.031249,1.0882324,False,False,False,0.9072642819894969,0.01324885,0.0,13.046845686263136,0.13750000000000004
2009-03-24,model,1.031929,-3.031249,1.031929,False,False,False,0.9072642819894969,0.012611634,0.0,12.405180108283616,0.13800000000000004
2009-03-25,model,1.006424,-3.031249,1.006424,False,False,False,0.9072642819894969,0.012252016,0.0,11.99351198849323,0.13850000000000004
2009-03-26,model,0.9985138,-3.031249,0.9985138,False,False,False,0.9072642819894969,0.0120746605,0.0,11.801820455421755,0.13900000000000004
2009-03-27,model,1.3522934,-3.031249,1.3522934,False,False,False,0.9072642819894969,0.011076642,0.0,11.239716186492922,0.13950000000000004
2009-03-28,model,1.5924896,-5.6715693,1.5924896,False,False,False,0.9072642819894969,0.012888476,0.0,13.07326643756297,0.14000000000000004
2009-03-29,model,1.5191071,-2.3929255,1.5191071,False,False,False,15.063260202298055,0.0126916785,0.0,12.793004451002414,0.14050000000000004
2009-03-30,model,1.4214661,-3.031249,1.4214661,False,False,False,15.063260202298055,0.011580696,0.0,11.685080927480698,0.14100000000000004
2009-03-31,model,1.2392807,-3.5657458,1.2392807,False,False,False,15.063260202298055,0.00992387,0.0,10.007263056399731,0.14150000000000004
2009-04-01,model,0.24740143,-3.5657458,0.24740143,False,False,False,15.063260202298055,0.0043054344,0.0,4.031982011757624,0.14200000000000004
2009-04-02,model,3.383957,-3.031249,3.383957,False,False,False,7831.7740420564705,0.020155331,0.0,20.869952530078013,0.14250000000000004
2009-04-03,model,2.1350052,-2.6904306,2.1350052,False,False,False,7831.7740420564705,0.013971251,0.0,14.24131330475618,0.14300000000000004
2009-04-04,model,2.6951325,-2.9465132,2.6951325,False,False,False,7831.7740420564705,0.017851766,0.0,18.097172505898378,0.14350000000000004
2009-04-05,model,2.1343322,-2.33197,2.1343322,False,False,False,7831.7740420564705,0.01330781,0.0,13.551116128418077,0.14400000000000004
2009-04-06,model,2.046498,-3.4439147,2.046498,False,False,False,7831.7740420564705,0.012490659,0.0,12.724321578251526,0.14450000000000005
2009-04-07,model,1.9518402,-3.031249,1.9518402,False,False,False,7831.7740420564705,0.012152397,0.0,12.321361649042952,0.14500000000000005
2009-04-08,model,3.181134,-3.881115,3.181134,False,False,False,7831.7740420564705,0.031006863,0.0,29.569724202724,0.14550000000000005
2009-04-09,model,2.1342454,-3.031249,2.1342454,False,False,False,7831.7740420564705,0.017362727,0.0,16.835134884067898,0.14600000000000005
2009-04-10,model,1.7811768,-2.9465132,1.7811768,False,False,False,7831.7740420564705,0.016456194,0.0,15.666331563767592,0.14650000000000005
2009-04-11,model,0.2267685,-3.031249,0.2267685,False,False,False,15.063260202298055,0.0044423104,0.0,3.9324790253401334,0.14700000000000005
2009-04-12,model,4.8507814,-3.2231042,4.8507814,False,False,False,7831.7740420564705,0.025622524,0.0,26.0701131702446,0.14750000000000005
2009-04-13,model,4.570601,-5.2488823,4.570601,False,False,False,7831.7740420564705,0.023897564,0.0,24.314627307151365,0.14800000000000005
2009-04-14,model,3.0263336,-2.9465132,3.0263336,False,False,False,7831.7740420564705,0.017694248,0.0,17.56542434961748,0.14850000000000005
2009-04-15,model,5.861293,-3.4344962,5.861293,False,False,False,7831.7740420564705,0.02105895,0.0,23.011973433526425,0.14900000000000005
2009-04-16,model,8.591867,-4.0239496,8.591867,False,False,False,7831.7740420564705,0.013459245,0.0,19.52110389612499,0.14950000000000005
2009-04-17,model,7.1363297,-3.7862067,7.1363297,False,False,False,7831.7740420564705,0.014453785,0.0,18.852190740747595,0.15000000000000005
2009-04-18,model,6.6509094,-2.5121768,6.6509094,False,False,False,7831.7740420564705,0.016860254,0.0,20.196364033772767,0.15050000000000005
2009-04-19,model,6.8068085,-3.0327222,6.8068085,False,False,False,7831.7740420564705,0.016312564,0.0,19.873809360910933,0.15100000000000005
2009-04-20,model,5.6932144,-3.9080377,5.6932144,False,False,False,7831.7740420564705,0.018198699,0.0,20.23702839628467,0.15150000000000005
2009-04-21,model,7.798337,-2.8275454,7.798337,False,False,False,7831.7740420564705,0.0136927655,0.0,18.690485698022812,0.15200000000000005
2009-04-22,model,6.3768935,-3.0327222,6.3768935,False,False,False,7831.7740420564705,0.0181786,0.0,20.781429822567077,0.15250000000000005
2009-04-23,model,10.750653,-4.042163,10.750653,False,False,False,7831.7740420564705,0.009505096,3.2560102447639894,18.245296289049488,0.15300000000000005
2009-04-24,model,7.6166015,-3.064445,7.6166015,False,False,False,7831.7740420564705,0.014913537,0.0,19.84783677231094,0.14850000000000005
2009-04-25,model,7.375467,-3.5293467,7.375467,False,False,False,7831.7740420564705,0.021652604,0.0,24.987458907948525,0.14900000000000005
2009-04-26,model,4.8782196,-2.5692406,4.8782196,False,False,False,7831.7740420564705,0.028051326,0.0,27.631745332410826,0.14950000000000005
2009-04-27,model,4.718074,-3.2231042,4.718074,False,False,False,7831.7740420564705,0.0248449,0.0,24.82782217657799,0.15000000000000005
2009-04-28,model,10.015722,-4.730979,10.015722,False,False,False,7831.7740420564705,0.019399222,0.0,25.584672472199486,0.15050000000000005
2009-04-29,model,8.289339,-3.8348145,8.289339,False,False,False,7831.7740420564705,0.022015516,0.0,25.902880210084174,0.15100000000000005
2009-04-30,model,8.769218,-4.730979,8.769218,False,False,False,7831.7740420564705,0.020257143,0.0,24.9374186527809,0.15150000000000005
2009-05-01,model,8.128103,-4.0567904,8.128103,False,False,False,7831.7740420564705,0.018841123,0.0,23.093739586414436,0.15200000000000005
2009-05-02,model,9.198776,-6.7490053,9.198776,False,False,False,7831.7740420564705,0.011742035,0.0,18.488688152904217,0.15250000000000005
2009-05-03,model,10.72242,-4.3829823,10.72242,False,False,False,7831.7740420564705,0.011482132,1.6779110159974628,19.7669284615416,0.15300000000000005
2009-05-04,defer,8.615164,-6.791969,1.823195,False,True,False,41034.66194195846,0.011626808,0.0,18.070114174531938,0.14850000000000005
2009-05-05,defer,11.475177,10.967866,22.443043,False,True,False,41034.66194195846,0.0075542955,5.349356632775462,17.600996989661063,0.14900000000000005
2009-05-06,defer,14.187666,10.072012,24.259678,False,True,False,41034.66194195846,0.0082299365,7.179113630377725,21.196218248284385,0.14450000000000005
2009-05-07,defer,11.734906,7.3299336,19.06484,False,True,False,41034.66194195846,0.015545955,0.0,25.51318147827245,0.14000000000000004
2009-05-08,defer,11.335539,7.710301,19.04584,False,True,False,41034.66194195846,0.030486034,0.0,38.27637373907662,0.14050000000000004
2009-05-09,defer,12.528804,13.919112,26.447916,False,True,False,41034.66194195846,0.027428582,0.0,36.65170663619028,0.14100000000000004
2009-05-10,defer,10.337555,5.076135,15.413691,False,True,False,41034.66194195846,0.018816514,0.0,26.662206707837377,0.14150000000000004
2009-05-11,defer,11.268007,-5.5941854,5.673822,False,True,False,41034.66194195846,0.019708177,0.0,28.345467646114194,0.14200000000000004
2009-05-12,defer,9.549904,-6.05395,3.495954,False,True,False,41034.66194195846,0.01614598,0.0,23.479319532599582,0.14250000000000004
2009-05-13,model,6.6939406,-4.5286756,6.6939406,False,False,False,7831.7740420564705,0.025957938,0.0,28.959475703246643,0.14300000000000004
2009-05-14,model,6.23602,-4.530332,6.23602,False,False,False,7831.7740420564705,0.028471377,0.0,30.57374875626665,0.14350000000000004
2009-05-15,model,4.655568,-3.30784,4.655568,False,False,False,7831.7740420564705,0.030061528,0.0,30.303030778385644,0.14400000000000004
2009-05-16,model,4.226115,-2.9465132,4.226115,False,False,False,7831.7740420564705,0.038559664,0.0,37.03740107688355,0.14450000000000005
2009-05-17,model,8.608305,-4.8789077,8.608305,False,False,False,7831.7740420564705,0.036018595,0.0,39.08841758517804,0.14500000000000005
2009-05-18,model,11.089928,-5.2379403,11.089928,False,False,False,7831.7740420564705,0.05744554,0.0,59.515530199878064,0.14550000000000005
2009-05-19,model,22.480896,-10.271696,22.480896,False,False,False,7831.7740420564705,0.033013523,0.0,49.9806099253651,0.14600000000000005
2009-05-20,model,21.928108,-10.123767,21.928108,False,False,False,7831.7740420564705,0.028858641,0.0,45.81845011500524,0.14650000000000005
2009-05-21,model,21.837204,-12.062214,21.837204,False,False,False,7831.7740420564705,0.021677876,3.942294548621355,39.73211341036302,0.14700000000000005
2009-05-22,model,18.200762,-9.408989,18.200762,False,False,False,7831.7740420564705,0.033666085,0.0,47.19722229635626,0.14250000000000004
2009-05-23,model,16.273853,-8.540589,16.273853,False,False,False,7831.7740420564705,0.041583586,0.0,51.86756840281764,0.14300000000000004
2009-05-24,model,14.54966,-9.040257,14.54966,False,False,False,7831.7740420564705,0.04137926,0.0,49.90196038871258,0.14350000000000004
2009-05-25,model,11.461825,-6.7173247,11.461825,False,False,False,7831.7740420564705,0.04907083,0.0,53.28961574603859,0.14400000000000004
2009-05-26,model,9.436938,-7.057571,9.436938,False,False,False,7831.7740420564705,0.051146016,0.0,52.92043384151716,0.14450000000000005
2009-05-27,model,6.4771395,-5.1959605,6.4771395,False,False,False,7831.7740420564705,0.050476685,0.0,49.15891401966741,0.14500000000000005
2009-05-28,model,3.417914,-3.031249,3.417914,False,False,False,7831.7740420564705,0.05080365,0.0,46.10000039679866,0.14550000000000005
2009-05-29,model,4.816916,-3.8182142,4.816916,False,False,False,7831.7740420564705,0.048212912,0.0,44.8311275122458,0.14600000000000005
2009-05-30,model,2.5876098,-2.633468,2.5876098,False,False,False,7831.7740420564705,0.042941254,0.0,38.121026589431466,0.14650000000000005
2009-05-31,model,2.1881928,-3.0922046,2.1881928,False,False,False,7831.7740420564705,0.04171518,0.0,36.5468042152052,0.14700000000000005
2009-06-01,model,1.8216126,-3.031249,1.8216126,False,False,False,7831.7740420564705,0.035684712,0.0,31.044121230601665,0.14750000000000005
2009-06-02,defer,1.4498062,-3.031249,0.0,True,False,False,15.063260202298055,0.02840116,0.0,24.542431557246893,0.14800000000000005
2009-06-03,defer,1.211026,-3.031249,0.0,True,False,False,15.063260202298055,0.023723546,0.0,20.445123134630734,0.14850000000000005
2009-06-04,defer,0.9273834,-3.0922046,0.0,True,False,False,15.063260202298055,0.018167097,0.0,15.601106288531144,0.14900000000000005
2009-06-05,defer,0.9330292,-11.778223,0.0,True,False,False,15.063260202298055,0.018277692,0.0,15.594015593901787,0.14950000000000005
2009-06-06,model,0.34329072,-2.7513862,0.34329072,False,False,False,15.063260202298055,0.006724937,0.0,5.721044760875886,0.15000000000000005
2009-06-07,model,0.0,1.1686573,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.000788632605578994,0.15050000000000005
2009-06-08,model,0.0,5.718915,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.000819953102814254,0.14600000000000005
2009-06-09,model,0.0,7.661291,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0008573389101274304,0.14150000000000004
2009-06-10,model,0.0,8.673798,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0008873603482174663,0.13700000000000004
2009-06-11,model,0.0,10.886375,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0009179073085874997,0.13250000000000003
2009-06-12,model,0.0,5.5343947,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0009484010076859712,0.12800000000000003
2009-06-13,model,0.0,12.2878,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0009744010072642935,0.12350000000000003
2009-06-14,model,0.0,-1.8172472,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.00100747741862077,0.11900000000000002
2009-06-15,model,0.0,8.319114,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0010735499295977235,0.11450000000000002
2009-06-16,model,0.0,12.273344,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0011357760750000917,0.11000000000000001
2009-06-17,model,0.0,0.5703796,0.0,False,False,False,15.063260202298055,9.794813e-07,0.0,0.0012174096272835144,0.10550000000000001
2009-06-18,model,0.0,5.894401,0.0,False,False,False,1616.0216328528318,9.794813e-07,0.0,0.001291879234020977,0.101
2009-06-19,model,0.0,3.06259,0.0,False,False,False,1616.0216328528318,9.794813e-07,0.0,0.00139000509858075,0.0965
2009-06-20,model,1.1285095,4.769585,1.1285095,False,False,False,1616.0216328528318,0.014375601,0.0,23.12425856305877,0.092
2009-06-21,model,1.0772018,-0.4046338,1.0772018,False,False,False,1616.0216328528318,0.012962928,0.0,20.772366809814063,0.0925
2009-06-22,defer,4.9010773,12.398389,17.299465,False,True,False,41034.66194195846,0.04461532,0.0,72.14375196010339,0.093
2009-06-23,defer,2.6172287,5.2004294,7.8176584,False,True,False,41034.66194195846,0.031144166,0.0,48.96269930176063,0.0935
2009-06-24,defer,4.153183,11.26195,15.4151325,False,True,False,41034.66194195846,0.04175924,0.0,65.90475288706928,0.094
2009-06-25,defer,7.375543,0.36779007,7.7433333,False,True,False,41034.66194195846,0.05206044,0.0,83.86917221461044,0.0945
2009-06-26,defer,7.057512,3.9903276,11.047839,False,True,False,41034.66194195846,0.050840393,0.0,80.77877479639021,0.095
2009-06-27,defer,9.604002,0.5020722,10.106074,False,True,False,41034.66194195846,0.051427267,0.0,82.97580656382829,0.0955
2009-06-28,defer,7.686139,-2.9263597,4.7597795,False,True,False,41034.66194195846,0.047637425,0.0,75.15454365015992,0.096
2009-06-29,defer,10.467516,-4.8677444,5.5997715,False,True,False,41034.66194195846,0.036743753,0.0,62.09755031207244,0.0965
2009-06-30,defer,15.127045,-4.746531,10.380514,False,True,False,41034.66194195846,0.03268889,0.0,60.402507175319165,0.097
2009-07-01,defer,12.162703,2.1813784,14.344081,False,True,False,41034.66194195846,0.029320562,0.0,52.77289518979397,0.097
2009-07-02,defer,11.756607,2.8164525,14.573059,False,True,False,41034.66194195846,0.028105326,0.0,49.77005872288924,0.0975
2009-07-03,defer,15.915817,3.9018648,19.817682,False,True,False,41034.66194195846,0.027201107,0.0,52.39408281953656,0.098
2009-07-04,defer,16.405775,13.946749,30.352524,False,True,False,41034.66194195846,0.022938097,0.0,47.02392280344809,0.0985
2009-07-05,defer,30.503748,-7.351589,23.152159,False,True,False,41034.66194195846,0.027621418,0.0,67.1882862861373,0.099
2009-07-06,defer,34.046978,-6.3070207,27.739958,False,True,False,41034.66194195846,0.03747783,0.0,83.4326943301127,0.0995
2009-07-07,defer,29.5139,-13.179012,16.334888,False,True,False,41034.66194195846,0.02826813,0.0,66.49673467072947,0.1
2009-07-08,defer,24.522589,-13.408851,11.113738,False,True,False,41034.66194195846,0.024814647,0.0,56.96643733123771,0.1005
2009-07-09,defer,19.709232,2.5836291,22.292862,False,True,False,41034.66194195846,0.026221631,0.0,53.95072691462193,0.101
2009-07-10,defer,19.14317,2.8195443,21.962713,False,True,False,41034.66194195846,0.03642518,0.0,66.44826676288058,0.1015
2009-07-11,defer,22.322048,6.8831916,29.20524,False,True,False,41034.66194195846,0.026446214,0.0,58.97258898513608,0.097
