date,Q_lstm,w_t,P,PET,P7d,P30d,P90d,ASM,BF_proxy,delta_Q,sin_month,cos_month
2011-07-21,59.748466,1.9047605,3.6531792,-4.2272496,165.06435,40.05621,-4.560514,66.31924,-2.25443,5.0472174,-30.789423,4.857388
2011-07-22,53.271645,1.45992,12.152818,1.0575478,155.09831,35.876,3.917827,20.503418,-1.0248631,4.1187215,-19.113264,6.9583406
2011-07-23,58.493,2.4554458,9.531703,-6.2839518,144.47835,35.558235,3.6851962,-0.7810888,-1.0671026,5.295284,-18.895359,7.29527
2011-07-24,31.800354,5.4508076,8.223411,-0.32352105,38.903664,39.94936,1.5927107,24.562841,15.346093,-1.1783509,-19.966835,5.3337355
2011-07-25,31.432058,7.7434115,4.95787,3.0699315,-49.64183,34.894764,-4.4295497,-15.104188,4.5334992,1.2112688,-15.166559,6.5863504
2011-07-26,20.371412,6.512857,2.7344437,2.9868495,-54.00717,-13.283804,-4.252959,-39.623127,5.533612,2.8026807,-8.442454,4.0315127
2011-07-27,16.895096,6.166922,2.4378116,3.3758843,-54.12343,-12.761395,-4.209746,-47.487526,6.505697,2.9837422,-9.200425,5.8126273
2011-07-28,18.519066,6.6092496,2.7350957,3.0456703,-56.13436,-13.175107,-5.04489,-52.023384,6.8302665,1.8374493,-9.084884,5.8077726
2011-07-29,18.467861,2.7259088,2.5669103,-0.8904326,-56.593853,-13.043235,-5.3186293,-56.66869,6.890781,2.670455,-9.200425,5.793818
2011-07-30,16.606178,6.1431484,0.5814268,1.9336793,-53.68928,-12.740456,-0.32179534,-50.457993,8.338594,1.4654324,-9.087474,5.7453036
2011-07-31,25.27134,-1.599847,2.4255347,-0.14801976,-64.242805,-11.226985,-3.1863873,-64.65838,16.14906,32.705902,-8.262538,4.9554615
2011-08-01,19.027248,-2.4082172,2.579922,-3.9808366,-60.683968,-12.163105,-0.1986087,-57.78522,21.462887,41.34178,7.346191,6.8058414
2011-08-02,8.009842,-16.574707,2.4253495,-0.5507424,-62.981453,-10.145927,-7.1109204,-57.688725,19.885878,38.75292,6.346695,6.1007347
2011-08-03,8.642869,-8.347736,-19.287788,1.9334527,-33.03726,-12.646655,2.1653798,-35.641777,27.773304,47.651814,8.02111,6.2539935
2011-08-04,3.5173738,-19.192932,2.9771864,-1.09432,-34.079403,-12.066623,4.285068,-47.27772,17.979666,8.60158,8.163092,5.127281
2011-08-05,7.3951597,-25.489643,-10.414466,1.7706226,-0.9535405,-8.985927,6.4622374,-42.575535,18.694143,-4.9883237,8.551553,11.549339
2011-08-06,13.190992,-21.472603,2.2749512,-1.8156779,-10.750224,-5.7324123,7.9057684,-40.82281,18.82681,-66.71861,7.599179,11.631782
2011-08-07,13.915471,-16.30282,2.435412,-1.443563,-21.405634,-4.8434544,7.4902143,-44.682076,8.359375,-60.208466,6.8252907,11.22369
2011-08-08,14.305077,-14.055876,3.454243,2.1567352,-31.66275,-9.747855,6.656005,-53.403946,7.3898263,-36.451138,6.9450855,12.314447
2011-08-09,12.715476,-14.352167,3.3205156,1.1022409,-41.537243,-8.498523,7.311793,-54.78562,5.0593743,-39.967392,7.205374,12.578338
2011-08-10,12.277971,-8.174196,-5.536083,1.546492,-56.31201,-10.207556,7.3767657,-47.346115,3.4791741,-42.718643,4.7520514,12.564407
2011-08-11,21.424923,-3.7923133,-7.6063128,0.6586882,-33.795803,-8.736865,8.379287,-46.10263,5.706981,-40.49523,6.3788686,12.009357
2011-08-12,61.83406,-2.2963278,-31.234804,3.2869895,202.61324,16.775797,14.696885,89.97307,8.930409,-14.986612,-2.9603782,14.992508
2011-08-13,78.50876,-11.143129,-24.527227,1.1351482,185.19453,19.700089,13.649318,135.62645,18.429653,0.8257051,-4.7120156,11.684894
2011-08-14,74.41628,-2.418162,6.126053,-2.2646286,198.24783,19.521292,13.323928,99.38289,14.053018,4.5080175,-5.3320317,12.799425
2011-08-15,75.74827,5.9415693,10.69351,3.364294,202.03487,19.696661,16.365732,96.656044,13.540322,2.3653083,-5.711984,13.28975
2011-08-16,83.59272,1.816104,7.05703,-5.260919,191.85722,26.406384,14.95163,96.357346,17.641907,0.66195214,-1.1958888,13.218761
2011-08-17,59.905807,-2.7585435,8.7067995,-0.63553816,188.72812,48.06009,14.1244755,83.836296,24.191534,0.067340106,2.2428432,13.804556
2011-08-18,41.55657,-2.3498564,11.413207,3.0467615,183.20854,-11.2716465,17.160915,54.165825,22.831406,-1.499843,5.0244646,10.521389
2011-08-19,19.651747,-9.7143545,6.8775687,2.3225024,-57.98209,-12.678258,14.882613,50.90629,7.3606157,1.3393967,9.286977,7.954312
2011-08-20,21.006954,-13.159024,6.624644,-2.1003973,-61.95106,-9.722962,12.625884,39.150867,8.993082,3.1122892,8.111965,8.317997
2011-08-21,23.081064,-6.654417,-28.146757,-12.998097,-58.268475,-11.594639,14.274698,40.334694,8.069155,0.85663944,7.906989,9.0454445
2011-08-22,20.273718,-3.9939113,7.0012884,0.06045787,-60.133076,-7.887577,15.828869,50.160538,9.088277,-2.1199253,9.36983,13.043343
2011-08-23,24.246264,-9.7081375,6.888777,1.9843601,-59.380394,21.361565,11.385266,39.82124,1.4763451,1.6656265,7.5954237,9.087577
2011-08-24,27.576468,-15.368948,6.1321054,-9.036486,-58.778637,20.528263,12.420829,37.24889,0.25913042,6.7723827,5.1597786,9.038654
2011-08-25,23.091314,-16.74231,-2.0035722,-3.2732265,-62.76578,37.9891,15.098013,28.384537,-2.4999826,33.856266,5.9344983,9.45166
2011-08-26,18.492271,-22.169147,-11.784096,0.65330005,-13.971356,37.071346,15.637792,14.976475,2.7024298,52.18101,8.012413,7.093485
2011-08-27,-7.898051,-29.350645,4.5494328,6.385791,-30.142963,39.8054,13.3787155,20.998013,2.6800296,45.785378,5.142157,7.1142006
2011-08-28,-22.11306,-30.169031,4.3482647,1.4197388,-55.789783,41.788883,1.1074994,-30.510757,-10.623828,5.7886786,3.6883574,7.9114313
2011-08-29,-22.515757,-28.104609,-0.55193365,-1.5369124,-53.951225,37.41798,4.6935954,-30.24709,-8.731146,2.3290856,4.427284,7.6736712
2011-08-30,-21.436668,-27.021275,-2.473344,-2.3830733,-49.17793,41.883366,4.5890803,-27.723257,-6.406375,-0.13563468,4.407199,7.566746
2011-08-31,-8.836928,-15.92723,4.1386013,2.2425067,-43.865864,39.669186,6.0630546,-40.54663,-0.33039847,-33.372974,4.031413,9.148831
2011-09-01,-3.9680514,-10.192639,-3.9087303,2.4640608,-50.134804,41.171402,5.832915,-30.218172,-27.943987,-40.987907,4.0813804,0.3026129
2011-09-02,-15.019537,-7.0968866,4.085999,-3.088428,-59.96952,33.058376,-13.816883,-33.99284,-72.57916,-60.9919,3.1635149,-1.7034953
2011-09-03,0.018665552,-10.271946,4.532665,-5.274251,-61.25635,32.102406,-1.198063,-60.40035,-50.54828,-43.525417,5.8968735,0.30204475
2011-09-04,-28.118082,-47.202408,-9.134804,3.6073055,-38.549812,31.503931,-7.741444,-49.673943,-47.09274,1.7158284,4.060643,-0.9914707
2011-09-05,-16.212181,-11.083457,5.4522634,0.042024158,-53.50947,29.965878,-18.094578,-61.821186,-46.493618,2.3752494,3.9058254,0.61075616
2011-09-06,13.139332,-12.502716,-0.9078701,-0.6246529,-61.840473,31.221214,-13.687509,-55.197586,-51.46508,-44.093376,5.758794,1.2136555
2011-09-07,27.05667,-9.054676,-22.576227,-0.97783464,1.3146989,32.93855,5.397982,16.158531,-4.1541185,-49.694134,7.7643156,1.1730852
2011-09-08,21.37088,-16.03701,5.386905,1.5849007,-9.71888,36.090374,2.6029289,-3.7195418,-5.2609754,1.998331,9.416156,0.34976852
2011-09-09,33.617973,-13.533848,-29.465158,0.6156179,136.1962,11.962394,18.072098,21.903723,3.4201772,-25.106703,7.181255,3.6518798
2011-09-10,37.344494,-15.469676,10.638514,-12.033314,139.94322,30.906942,17.645151,28.359646,8.506142,-26.434011,8.511299,0.6031972
2011-09-11,23.523026,-10.246268,5.41806,-0.8331837,44.37126,-9.881881,10.707305,-3.0007014,8.067089,-34.755543,9.455572,6.8437257
2011-09-12,28.060793,-4.7557077,-38.172737,0.31595328,140.26765,-10.905641,19.625854,35.853878,8.96855,1.6579096,6.3012557,2.0517855
2011-09-13,28.30171,-4.0380535,9.194218,2.7828848,128.73714,-12.622164,19.134165,31.255108,7.0225935,0.42936233,10.083707,0.7622185
2011-09-14,33.76765,-1.201048,-4.619175,-7.132754,108.88863,-6.2288837,20.87096,33.448547,1.4253767,0.49629968,11.187258,2.6693344
2011-09-15,28.591248,-2.5953422,7.3110266,0.6851943,112.41627,-6.590051,20.72604,30.798119,3.0390651,0.4598653,11.212406,2.1191008
2011-09-16,52.426865,0.49326473,-29.607004,-11.825834,187.61304,21.893496,6.810037,95.70164,9.24926,-17.505516,5.4768434,1.6251581
2011-09-17,63.725304,9.121248,7.774977,-10.496798,188.77666,26.705194,7.4955564,88.45457,11.967145,-12.216767,5.809839,0.5791618
2011-09-18,63.532715,14.46967,7.9119396,4.0583715,179.89613,28.850658,6.181799,76.68228,10.819585,-1.5268126,5.610255,-0.43473554
2011-09-19,56.42875,-6.6528788,8.885048,-3.055456,113.96976,32.421196,13.622884,78.34759,15.124258,-0.68580264,5.374462,1.7827384
2011-09-20,48.17662,-18.208273,-25.921951,2.516388,175.07434,19.05558,15.8176155,96.26113,10.194533,6.9974294,5.7647696,0.78523135
2011-09-21,41.523384,-20.87871,-14.436994,2.7842171,182.18211,22.02955,17.675901,134.687,6.5274796,6.1905584,3.7758043,2.0030925
2011-09-22,42.32597,-22.658741,-12.511156,0.08061143,178.71944,8.524555,12.85928,130.04633,5.4852896,7.849023,3.6486561,1.523319
2011-09-23,12.435244,-18.70949,-5.0252905,-1.8394928,169.27486,-1.9665419,14.1562,132.58032,0.5343932,8.463505,2.8193374,-0.06549719
2011-09-24,9.924022,-19.492792,7.4546967,3.2143722,193.88293,4.355991,18.894299,143.19548,-4.2394648,6.083393,6.973668,0.5263643
2011-09-25,14.199824,-18.852516,1.0257593,2.6823344,172.33481,4.0197215,20.312931,137.87598,-4.811478,7.117865,4.1166415,0.8084335
2011-09-26,5.3171644,-14.968083,-12.769746,-9.96399,181.43121,6.639416,18.523798,143.70636,-4.147258,10.869949,2.8272426,1.1665313
2011-09-27,3.7282405,-16.154327,-16.985537,1.3541065,193.5009,23.799778,13.878762,164.50922,-1.5930748,7.607152,2.9151645,-0.7784888
2011-09-28,0.35828525,-21.171206,8.934108,1.4483052,160.32243,21.052294,11.929691,159.30554,-3.7943475,0.655313,3.00796,-4.171973
2011-09-29,-1.174973,-17.013731,7.295728,5.4635344,109.286575,12.531671,27.28011,156.81499,-11.967601,28.36984,2.3065896,-1.8914864
2011-09-30,-26.850586,-25.830742,-26.854467,-1.1685803,164.63007,16.395102,14.152712,165.72647,-11.314039,31.148146,1.9636598,-2.4303687
2011-10-01,-50.37596,-18.156416,10.713254,0.28575617,168.45093,25.597157,23.851234,134.50882,-8.470455,0.9635805,2.1367273,-22.843973
2011-10-02,-49.917336,-12.147452,-10.922619,-14.413141,184.39267,21.712515,12.3344965,137.21318,-48.890583,-5.1613383,1.6749046,-13.499238
2011-10-03,-56.20139,-16.53903,12.653442,4.503484,93.77575,18.818546,13.541302,137.33716,-36.851063,9.9292145,1.9308403,-24.113684
2011-10-04,-52.303818,-6.170934,9.42959,-12.190689,-23.271765,-5.97491,15.487526,158.27364,-33.069675,22.755846,3.41522,-11.0474825
2011-10-05,-77.11609,-6.7998853,7.9169493,-27.257687,-19.569792,-5.240499,11.886397,141.93878,-37.59844,23.917599,3.0861576,-12.175881
2011-10-06,-90.06102,-11.540746,-32.5339,-8.681283,63.46494,21.077333,6.1165156,124.04468,-72.539,8.464569,2.5965543,-20.561752
2011-10-07,-83.14088,-8.54268,7.160081,3.0827777,-25.501303,18.45762,6.4429607,165.33038,-85.61495,-0.8912258,2.6137753,-14.214141
2011-10-08,-76.17317,-11.545264,10.978957,-8.686944,-30.498037,20.080048,3.2410853,138.93687,-75.192856,1.6590079,2.430929,-13.882726
2011-10-09,-89.63952,-11.986717,-25.158134,-13.654125,-7.3394985,27.724571,-4.7749033,139.54172,-78.13931,-3.3279731,2.6615243,-14.894762
2011-10-10,-86.3506,-19.48911,-27.018154,-17.409239,86.309135,23.577724,1.7982593,132.92833,-61.897575,6.6070585,0.6158947,-23.712347
2011-10-11,-88.93179,-35.96314,-15.0285,2.524745,148.08002,23.540152,6.185467,119.46904,-79.42888,-1.3351176,1.5319879,-20.725454
2011-10-12,-82.895836,-13.358269,-21.908825,3.6498652,164.99574,30.364538,7.350292,133.626,-111.696495,-18.914831,0.76583624,-20.993462
2011-10-13,-84.87974,-13.522796,-22.863087,-2.1558778,153.54645,25.531393,8.995554,133.38788,-102.869446,2.598741,0.9273124,-20.530777
2011-10-14,-90.66117,-22.571493,6.4307966,-18.739792,145.32736,19.742676,7.7630987,131.33627,-95.583336,3.4520037,1.1896522,-22.230453
2011-10-15,-78.403275,-14.24582,7.7495103,3.5466144,157.17406,23.094473,6.777683,129.7044,-101.96986,-1.1711086,0.8581077,-22.827473
2011-10-16,-86.78497,-14.454624,-22.513008,-14.699961,151.57967,26.373396,6.643011,128.58336,-103.20052,-9.39585,0.9671655,-21.313095
2011-10-17,-78.32386,-17.3974,5.7711635,-13.899887,111.6501,22.925756,3.9497333,133.42108,-89.761856,-26.869207,1.494993,-27.554169
2011-10-18,-93.074036,-16.71492,6.170371,-17.066715,80.75029,21.96641,8.919288,123.54634,-90.40097,-22.643883,1.6586044,-25.804218
2011-10-19,-84.306526,-9.774248,9.764041,-7.2629223,-22.125072,17.305357,4.9470797,149.05441,-78.2655,-3.38681,2.3731508,-13.720972
2011-10-20,-71.63029,-9.599013,9.56429,-2.4444623,-49.336105,10.410477,0.9235903,116.89157,-92.26126,1.6884327,2.2592816,-15.471291
2011-10-21,-66.988655,-2.2325735,7.117367,-5.341185,-56.730324,24.340328,-0.13417228,98.46879,-105.63395,-42.49233,2.8876421,-16.095633
2011-10-22,-59.640232,-8.867178,-32.385254,1.6720526,-5.0698376,38.32477,11.552863,134.36322,-74.56343,0.586282,3.0936863,-11.761708
2011-10-23,-65.387924,-3.0412261,12.322521,-2.2551856,-49.19026,28.111881,6.818096,142.36963,-81.9213,15.417349,2.4293764,-14.486715
2011-10-24,-75.92442,-4.257514,12.091665,-12.055949,-38.818768,39.800488,2.874069,115.29932,-84.238,15.363388,2.3700812,-15.906692
2011-10-25,-55.333664,-3.3919125,13.4847555,2.2637036,-45.48518,23.444515,0.41739917,66.2333,-111.24478,10.550862,3.5930388,-17.448708
2011-10-26,-70.344315,-23.582548,13.405398,-9.170594,-42.316334,7.4041305,3.9729989,15.710174,-133.74083,-0.9653921,2.3813953,-15.532939
2011-10-27,-68.61104,-20.066795,10.834037,-7.1725926,-43.788433,30.270584,-2.6024756,-3.8768432,-133.68465,-0.06725631,4.342598,-15.014504
2011-10-28,-62.254868,-14.51602,11.029247,-7.2814856,-52.15242,28.668295,-6.097304,-9.225603,-129.24516,-44.059315,4.739905,-15.58343
2011-10-29,-65.90142,-20.425009,8.035501,-5.1622353,-68.57361,29.976107,-4.988728,-34.965637,-132.44463,0.16117758,4.4396105,-15.52387
2011-10-30,-64.141396,-16.909252,5.605545,-4.3575807,-70.57667,-2.3669662,-6.9033027,-54.89898,-130.89757,-1.4987506,4.582096,-9.586198
2011-10-31,-54.768723,-13.711039,5.862983,-6.25395,-78.20532,-0.65323126,0.65583485,-61.276443,-113.13524,-42.412163,4.591447,-9.802431
2011-11-01,-60.034584,-11.400802,4.638872,-4.5227976,-81.181465,-16.958952,-2.2138073,-63.396168,-126.30407,-53.333397,-0.18166786,-8.173521
2011-11-02,-56.39268,-13.696977,4.6843715,-3.4138002,-84.040436,-16.587887,-1.2314144,-68.59537,-125.751495,-45.048058,-0.3852325,-7.806564
2011-11-03,-52.067497,-14.391436,4.6981044,-5.7253976,-81.64305,-16.577456,-0.27873832,-69.527084,-122.48871,-44.51264,-1.2287204,-7.7305717
2011-11-04,-55.640797,-12.868404,4.1678586,-4.4181705,-85.306244,-18.941444,5.670157,-69.97163,-129.03871,-39.770035,-1.8995427,-7.262584
2011-11-05,-48.983047,-12.272036,4.1265664,-4.409092,-77.183815,-20.040144,5.446655,-70.02257,-129.59335,-14.163395,-2.173432,-7.2643085
2011-11-06,-56.496864,-18.954252,4.2520556,-2.8803213,-84.4197,-18.915552,5.1411347,-70.42805,-126.59151,-50.82968,-1.4738027,-7.027145
2011-11-07,-56.12892,-22.991772,4.188413,-4.3449273,-84.860565,-16.442207,5.725932,-71.80731,-125.91801,-54.676,-1.4783868,-7.1061244
2011-11-08,-45.68259,-26.59728,3.920829,-2.7081313,-86.889084,-16.687212,5.094535,-75.149185,-123.64428,-55.91497,-1.5369557,-7.790778
2011-11-09,-34.848103,-25.599382,3.8569458,-2.4372253,-86.84163,-19.313265,8.146301,-71.60922,-119.876625,-58.597904,-1.8385334,-8.351845
2011-11-10,-34.89745,-28.510593,3.8658645,-4.083803,-76.46163,-12.185814,2.2770712,-58.157547,-82.1651,-70.21194,-1.7625612,-7.506492
2011-11-11,-23.069983,-30.96026,4.114253,-3.300585,-73.61458,-8.819262,-2.6636436,-57.508556,-78.88925,-61.909473,-1.6189423,-7.329956
2011-11-12,-25.665735,-31.822042,3.5969172,-0.9746681,-77.528786,-12.270548,-0.6146492,-55.347336,-60.867775,-56.701965,-1.6180551,-7.96617
2011-11-13,4.2611413,-32.456547,3.688542,1.6352003,-72.64461,-14.956104,-0.33160156,-54.373386,-55.270115,-52.344727,-2.0153217,-8.586761
2011-11-14,4.697595,-32.08626,3.316688,-4.0558124,-70.66311,-12.461537,-0.76759565,-52.384148,-43.26147,-48.99253,-2.553265,-8.01636
2011-11-15,7.264926,-31.5979,3.2125201,-3.7413113,-68.477936,-12.697231,0.0069637187,-52.24247,-36.277996,-44.935886,-2.5332549,-8.037386
2011-11-16,7.3886294,-36.529686,3.3221846,1.5596799,-68.017845,-12.8543625,0.3071078,-50.773956,-26.01408,-46.53908,-2.5332549,-8.02757
2011-11-17,11.61151,-26.279213,2.9475553,-0.46001732,-67.518074,-14.654923,0.47756916,-58.114426,-24.11942,-46.117702,-2.5332549,-8.514188
2011-11-18,11.28016,-20.868826,2.5986946,-3.5917885,-65.93737,-13.018212,-0.13296878,-51.56377,-4.688556,-50.82282,-2.5332549,-9.015235
2011-11-19,10.356744,-21.536139,2.0994413,-1.4870183,-64.7247,-11.91928,0.47676998,-53.621548,-0.19318904,-50.80179,-2.4564264,-8.8936205
2011-11-20,10.81727,-19.333494,2.0231254,-4.597071,-62.84197,-12.334067,0.38087267,-52.254494,-0.18485431,-48.073746,-2.5367813,-8.911061
